STATION,STATION_NAME,DATE,HPCP
COOP:176905,PORTLAND JETPORT ME US,20050719 18:00,0.29
COOP:176905,PORTLAND JETPORT ME US,20050719 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050722 18:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050722 19:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050722 20:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050722 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050722 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050722 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050724 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050727 17:00,0.31
COOP:176905,PORTLAND JETPORT ME US,20050727 18:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20050727 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050727 20:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20050727 21:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050801 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050801 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050801 05:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20050801 06:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20050801 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050801 08:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20050801 18:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050801 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050801 21:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20050801 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050809 07:00,0.17
COOP:176905,PORTLAND JETPORT ME US,20050809 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050811 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050811 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050811 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050812 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050812 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050812 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050812 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050812 23:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050813 00:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050813 04:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050813 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050813 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050814 06:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20050814 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050814 19:00,0.17
COOP:176905,PORTLAND JETPORT ME US,20050814 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050814 21:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20050814 22:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050814 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050815 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050815 03:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20050815 04:00,0.15
COOP:176905,PORTLAND JETPORT ME US,20050815 05:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20050815 06:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20050815 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050815 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050815 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050820 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050820 12:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050820 13:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050820 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050820 19:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050820 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050820 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050820 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050821 07:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050821 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050821 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050823 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050823 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050824 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050824 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050824 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050828 06:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050828 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050828 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050828 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050829 04:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20050829 05:00,0.41
COOP:176905,PORTLAND JETPORT ME US,20050829 06:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20050829 07:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050829 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050829 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050829 20:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20050829 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050829 22:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20050829 23:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050830 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050830 07:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050830 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050830 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050831 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050831 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050831 04:00,0.15
COOP:176905,PORTLAND JETPORT ME US,20050831 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050831 07:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20050831 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050831 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050831 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050901 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050901 01:00,0.20
COOP:176905,PORTLAND JETPORT ME US,20050901 02:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20050901 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050915 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050915 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050915 07:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20050915 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050915 16:00,0.63
COOP:176905,PORTLAND JETPORT ME US,20050915 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050916 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050916 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050916 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050916 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050917 00:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20050917 01:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20050917 02:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20050917 03:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20050917 04:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20050917 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050917 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050917 07:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20050917 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050917 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050917 11:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050917 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050918 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050918 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050918 08:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050918 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050918 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050919 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050920 10:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050920 11:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050920 12:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050920 13:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20050920 14:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050923 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050926 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050926 09:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050926 10:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050926 11:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050926 12:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20050926 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050926 16:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050926 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050926 18:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20050926 19:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20050926 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050926 21:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20050926 22:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050926 23:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20050927 00:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20050929 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050929 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20050929 16:00,0.26
COOP:176905,PORTLAND JETPORT ME US,20050929 17:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20050929 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051001 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051005 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051005 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051006 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051007 01:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051007 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051007 16:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051007 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051007 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051007 23:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051008 00:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051008 01:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051008 02:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051008 03:00,0.23
COOP:176905,PORTLAND JETPORT ME US,20051008 04:00,0.23
COOP:176905,PORTLAND JETPORT ME US,20051008 05:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051008 06:00,0.13
COOP:176905,PORTLAND JETPORT ME US,20051008 07:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20051008 08:00,0.31
COOP:176905,PORTLAND JETPORT ME US,20051008 09:00,0.34
COOP:176905,PORTLAND JETPORT ME US,20051008 10:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051008 11:00,0.26
COOP:176905,PORTLAND JETPORT ME US,20051008 12:00,0.36
COOP:176905,PORTLAND JETPORT ME US,20051008 13:00,0.43
COOP:176905,PORTLAND JETPORT ME US,20051008 14:00,0.23
COOP:176905,PORTLAND JETPORT ME US,20051008 15:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051008 16:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051008 17:00,0.17
COOP:176905,PORTLAND JETPORT ME US,20051008 18:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051008 19:00,0.18
COOP:176905,PORTLAND JETPORT ME US,20051008 20:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051008 21:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20051008 22:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20051008 23:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051009 00:00,0.21
COOP:176905,PORTLAND JETPORT ME US,20051009 01:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20051009 02:00,0.15
COOP:176905,PORTLAND JETPORT ME US,20051009 03:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051009 04:00,0.29
COOP:176905,PORTLAND JETPORT ME US,20051009 05:00,0.32
COOP:176905,PORTLAND JETPORT ME US,20051009 06:00,0.37
COOP:176905,PORTLAND JETPORT ME US,20051009 07:00,0.24
COOP:176905,PORTLAND JETPORT ME US,20051009 08:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051009 09:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051009 10:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051009 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051009 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051009 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051009 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051009 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051010 14:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051010 15:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051010 16:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051010 17:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20051010 18:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051010 19:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051010 20:00,0.20
COOP:176905,PORTLAND JETPORT ME US,20051010 21:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20051010 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051010 23:00,0.26
COOP:176905,PORTLAND JETPORT ME US,20051011 00:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051011 01:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051011 03:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051011 04:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051014 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051014 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051014 05:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051014 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051014 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051014 20:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051014 21:00,0.15
COOP:176905,PORTLAND JETPORT ME US,20051014 22:00,0.16
COOP:176905,PORTLAND JETPORT ME US,20051014 23:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051015 00:00,0.18
COOP:176905,PORTLAND JETPORT ME US,20051015 01:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051015 02:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051015 03:00,0.24
COOP:176905,PORTLAND JETPORT ME US,20051015 04:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20051015 05:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20051015 06:00,0.16
COOP:176905,PORTLAND JETPORT ME US,20051015 07:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051015 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051015 09:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051015 10:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051015 11:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051015 12:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051015 13:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20051015 14:00,0.41
COOP:176905,PORTLAND JETPORT ME US,20051015 15:00,0.28
COOP:176905,PORTLAND JETPORT ME US,20051015 16:00,0.34
COOP:176905,PORTLAND JETPORT ME US,20051015 17:00,0.13
COOP:176905,PORTLAND JETPORT ME US,20051015 18:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051015 19:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20051015 20:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051015 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051015 22:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051015 23:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051016 00:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051016 01:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051016 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051016 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051016 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051016 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051016 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051016 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 00:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051017 08:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051018 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051018 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051018 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051019 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051019 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051019 18:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051022 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051022 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051022 23:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051023 00:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20051023 01:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051023 02:00,0.23
COOP:176905,PORTLAND JETPORT ME US,20051023 03:00,0.21
COOP:176905,PORTLAND JETPORT ME US,20051023 04:00,0.14
COOP:176905,PORTLAND JETPORT ME US,20051023 05:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051023 06:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051023 07:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20051023 08:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20051023 09:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051023 10:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051023 11:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051023 12:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051023 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051023 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051023 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051023 16:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051024 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051024 17:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051024 18:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051024 19:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051024 20:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051024 21:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051024 22:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051024 23:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051025 00:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051025 01:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051025 02:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051025 03:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051025 04:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051025 05:00,0.11
COOP:176905,PORTLAND JETPORT ME US,20051025 06:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051025 07:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051025 08:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051025 09:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20051025 10:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20051025 11:00,0.09
COOP:176905,PORTLAND JETPORT ME US,20051025 12:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051025 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051025 14:00,0.16
COOP:176905,PORTLAND JETPORT ME US,20051025 15:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051025 16:00,0.16
COOP:176905,PORTLAND JETPORT ME US,20051025 17:00,0.18
COOP:176905,PORTLAND JETPORT ME US,20051025 18:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051025 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051025 20:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051025 21:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051025 22:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051025 23:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051026 00:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051026 01:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051026 02:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051026 03:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051026 04:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051026 05:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051026 06:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051026 07:00,0.08
COOP:176905,PORTLAND JETPORT ME US,20051026 08:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051026 09:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051026 10:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051026 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051026 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051029 13:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051029 14:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051029 15:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051101 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051106 06:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051106 11:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051106 12:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051106 14:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051106 21:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051106 23:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20051107 00:00,0.37
COOP:176905,PORTLAND JETPORT ME US,20051107 01:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051109 17:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051109 18:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051109 19:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051109 20:00,0.19
COOP:176905,PORTLAND JETPORT ME US,20051109 21:00,0.17
COOP:176905,PORTLAND JETPORT ME US,20051109 22:00,0.23
COOP:176905,PORTLAND JETPORT ME US,20051109 23:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051110 00:00,0.13
COOP:176905,PORTLAND JETPORT ME US,20051110 01:00,0.26
COOP:176905,PORTLAND JETPORT ME US,20051110 02:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051110 03:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051110 04:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051110 19:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051114 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051114 03:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051115 11:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051115 12:00,0.07
COOP:176905,PORTLAND JETPORT ME US,20051115 13:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051115 14:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051115 15:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051115 16:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051115 17:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051115 18:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051115 19:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051115 20:00,0.03
COOP:176905,PORTLAND JETPORT ME US,20051115 21:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051115 22:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051115 23:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051116 00:00,0.05
COOP:176905,PORTLAND JETPORT ME US,20051116 01:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051116 02:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051116 03:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051116 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051116 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051116 08:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051116 16:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051116 17:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051116 18:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051116 19:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051116 20:00,0.01
COOP:176905,PORTLAND JETPORT ME US,20051116 21:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051116 22:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051116 23:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051117 00:00,0.27
COOP:176905,PORTLAND JETPORT ME US,20051117 01:00,0.10
COOP:176905,PORTLAND JETPORT ME US,20051117 02:00,0.24
COOP:176905,PORTLAND JETPORT ME US,20051117 03:00,0.12
COOP:176905,PORTLAND JETPORT ME US,20051117 04:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051117 05:00,0.00
COOP:176905,PORTLAND JETPORT ME US,20051122 01:00,0.02
COOP:176905,PORTLAND JETPORT ME US,20051122 02:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051122 03:00,0.04
COOP:176905,PORTLAND JETPORT ME US,20051122 04:00,0.06
COOP:176905,PORTLAND JETPORT ME US,20051122 05:00,0.05
